"order_id","amazon_id","flipkart_id","myntra_id","gender","location","product_category","quantity","coupan_status","ofline_spend","coupan_code","region","country","item_type","sales_channel","name","product","m_price","color","m_brand","category","f_price","stock_qty","f_ratings","f_brand","f_seller"
370,"A-370","F_370","M-370","F","New York","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Yuris Women Black & White Pure Cotton Printed Kurta with Palazzos & Dupatta","Kurta, Palazzos, Dupatta",3499,"Black","Yuris","Laptops","13352.44",938,"4.6","Dell","ABC Retailers"
371,"A-371","F_371","M-371","F","New York","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"KALINI Women Sea Green Printed Gotta Patti Kurta with Palazzos & Dupatta","Kurta, Palazzos, Dupatta",3499,"Sea Green","KALINI","Cameras","33494.52",504,"4.8","Canon","Sports Zone"
372,"A-372","F_372","M-372","M","New York","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anubhutee Women Navy Blue & Off-White Bandhani Print Kurta with Palazzos","Kurta, Palazzos",2749,"Navy Blue","Anubhutee","Cameras","130080.78",528,"4.1","Canon","ABC Retailers"
373,"A-373","F_373","M-373","M","Chicago","Nest-USA","3","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"mokshi Women Navy Blue & Pink Printed Kurta with Palazzos","Kurta, Palazzos",2999,"Navy Blue","mokshi","Mobile Phones","36892.77",803,"3.5","Apple","Camera Store"
374,"A-374","F_374","M-374","M","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"AHIKA Women Black & Grey Printed Straight Kurta","Kurta",860,"Black","AHIKA","Headphones","26509.3",558,"3","Sony","Sports Zone"
375,"A-375","F_375","M-375","M","Chicago","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Khushal K Women White Ethnic Motifs Printed Gotta Patti Kurta with Palazzos & With Dupatta","Kurta, Palazzos, Dupatta",4799,"White","Khushal K","Televisions","71170.48",183,"4.5","Samsung","TV World"
376,"A-376","F_376","M-376","M","Chicago","Nest-USA","1","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"KALINI Women Red Ethnic Motifs Printed Gotta Patti Cotton Anarkali Kurta","Kurta, Anarkali Kurta",2499,"Red","KALINI","Televisions","8272.48",980,"4.8","Samsung","Camera Store"
377,"A-377","F_377","M-377","M","Chicago","Nest-USA","4","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"ZOLA Women Navy Blue Ethnic Motifs Embroidered Chikankari Georgette Kurta","Kurta",4650,"Navy Blue","ZOLA","Cameras","3449.69",264,"4.1","Canon","Laptop Hub"
378,"A-378","F_378","M-378","F","California","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Biba Women Teal Blue & Golden Printed Pure Cotton Kurta with Trousers & Dupatta","Kurta, Trousers, Dupatta",3999,"Teal","Biba","Footwear","134816.08",949,"4","Nike","Camera Store"
379,"A-379","F_379","M-379","F","California","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anubhutee Ethnic Geometry Khadi Print Kurta Set","Kurta Set",2989,"Pink","Anubhutee","Wearable Technology","77248.1",201,"4.3","Fitbit","TV World"
380,"A-380","F_380","M-380","F","California","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"W Women Pink Striped Kurta with Trousers","Kurta, Trousers",2799,"Pink","W","Cameras","142277.78",983,"3.7","Canon","Gadget Shop"
381,"A-381","F_381","M-381","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Blue Solid Schiffli Regular Kurta","Kurta",3399,"Blue","Anouk","Mobile Phones","139350.76",624,"3.8","Apple","ABC Retailers"
382,"A-382","F_382","M-382","F","Chicago","Nest-USA","1","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Varanga Women Olive Green","Women's Tops",5499,"Olive","Varanga","Smart Home Devices","24259.49",269,"4.5","Amazon","Sports Zone"
383,"A-383","F_383","M-383","F","Chicago","Nest-USA","3","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Vishudh Women Checked Pure Cotton Kurta with Trouser","Kurta, Trouser",2149,"Green","Vishudh","Headphones","121969.46",229,"3.8","Sony","Sports Zone"
384,"A-384","F_384","M-384","F","Chicago","Nest-USA","2","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Sangria Women Pink & White Printed Kurta With Sharara","Kurta, Sharara",2799,"Pink","Sangria","Mobile Phones","21794.86",712,"3.7","Samsung","Sports Zone"
385,"A-385","F_385","M-385","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Varanga Classic Black and White Bandhani Print Cotton Kurta","Kurta",2299,"Black","Varanga","Mobile Phones","139119.6",912,"4","Apple","XYZ Electronics"
386,"A-386","F_386","M-386","F","Chicago","Nest-USA","5","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Vbuyz Women Blue Floral Printed A-Line  Kurta","Kurta",2470,"Blue","Vbuyz","Footwear","86922.07",624,"3.5","Adidas","TV World"
387,"A-387","F_387","M-387","F","Chicago","Nest-USA","1","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"mokshi Women Maroon & Golden Bandhani Print Kurta with Palazzos","Kurta, Palazzos",2799,"Maroon","mokshi","Wearable Technology","41301.67",155,"4.8","Fitbit","Sports Zone"
388,"A-388","F_388","M-388","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Fuchsia Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",3499,"Fuchsia","Anouk","Footwear","126968.83",741,"3.3","Nike","ABC Retailers"
389,"A-389","F_389","M-389","F","Chicago","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Nayo Women Blue & White Pure Cotton Ethnic Motif Kurta with Palazzos","Kurta, Palazzos",2499,"Blue","Nayo","Cameras","44855.56",909,"4.3","Canon","Health Gear"
390,"A-390","F_390","M-390","F","Chicago","Nest-USA","2","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Libas Women Green & White Floral Embroidered Kurta with Palazzos & Dupatta","Kurta, Palazzos, Dupatta",6499,"Green","Libas","Footwear","141703.22",944,"4.1","Adidas","Sports Zone"
391,"A-391","F_391","M-391","F","Chicago","Nest-USA","2","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"SWAGG INDIA Women Grey Floral Embroidered Chikankari Kurta","Kurta",2999,"Grey","SWAGG INDIA","Mobile Phones","99393.03",512,"4.1","Apple","ABC Retailers"
392,"A-392","F_392","M-392","M","Chicago","Nest-USA","4","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"GULMOHAR JAIPUR Beige Striped Pure Cotton Kurta with Palazzos & Dupatta","Kurta, Palazzos, Dupatta",2499,"Beige","GULMOHAR JAIPUR","Mobile Phones","19049.05",494,"3.3","Apple","Gadget Shop"
393,"A-393","F_393","M-393","M","Chicago","Nest-USA","1","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Libas Women Sea Green & White Floral Printed Cotton Straifht Kurta with Palazzos Dupatta","Kurta, Palazzos, Dupatta",2999,"Sea Green","Libas","Footwear","149383.06",813,"4.3","Nike","XYZ Electronics"
394,"A-394","F_394","M-394","F","California","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Biba Women Red Floral Printed Regular Pure Cotton Kurta with Palazzos & With Dupatta","Kurta, Palazzos, Dupatta",2999,"Red","Biba","Mobile Phones","127362.24",556,"3.1","Samsung","ABC Retailers"
395,"A-395","F_395","M-395","F","Chicago","Nest-USA","2","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Teal Blue & Off White Printed Pure Cotton Kurta with Palazzos","Kurta, Palazzos",1599,"Teal","Anouk","Headphones","74919.83",352,"4.5","Sony","Gadget Shop"
396,"A-396","F_396","M-396","F","Chicago","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Biba Women Sea Green & White Embroidered A-Line Kurta","Kurta",2999,"Sea Green","Biba","Cameras","137172.35",866,"4.2","Canon","Sports Zone"
397,"A-397","F_397","M-397","F","Chicago","Nest-USA","4","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Kvsfab Women Bright Mustard Yellow Georgette Sequins Embroidery Party Wear Gown","Gown",8329,"Mustard","Kvsfab","Footwear","111118.25",556,"3.4","Adidas","Audio World"
398,"A-398","F_398","M-398","F","Chicago","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Maroon Yarn Dyed Kurta with Palazzos","Kurta, Palazzos",1999,"Maroon","Anouk","Footwear","25391.52",667,"4.1","Nike","ABC Retailers"
399,"A-399","F_399","M-399","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Vishudh Women Red Ethnic Motifs Printed Keyhole Neck Thread Work Kurta","Kurta",1199,"Red","Vishudh","Mobile Phones","133612.33",578,"4","Samsung","Health Gear"
400,"A-400","F_400","M-400","F","Chicago","Nest-USA","1","Not Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Inddus Women Black Georgette Kurti with Embroidered Sharara & Dupatta","Kurti, Sharara, Dupatta",8499,"Black","Inddus","Footwear","19415.67",420,"3.8","Adidas","XYZ Electronics"
401,"A-401","F_401","M-401","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"EXTRA LOVE BY LIBAS Plus Size Women Pink & White Embroidered Mirror Work Kurta","Kurta",1699,"Pink","EXTRA LOVE BY LIBAS","Footwear","94657.96",988,"4.9","Adidas","Gadget Shop"
402,"A-402","F_402","M-402","F","Chicago","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Navy Blue & White Printed Kurta with Dhoti Pants","Kurta, Dhoti Pants",2699,"Navy Blue","Anouk","Mobile Phones","27004.17",397,"3.6","Samsung","XYZ Electronics"
403,"A-403","F_403","M-403","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"ZIYAA Women Pink Ethnic Motifs Foil Print Layered Kurta with Trousers","Kurta, Trousers",3233,"Pink","ZIYAA","Mobile Phones","58279.79",196,"4.4","Samsung","Sports Zone"
404,"A-404","F_404","M-404","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"AHIKA Women Red Ethnic Motifs Kurta","Kurta",1622,"Red","AHIKA","Televisions","27355.43",921,"4.1","Samsung","Sports Zone"
405,"A-405","F_405","M-405","F","Chicago","Nest-USA","2","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"MABISH by Sonal Jain Women Rust Ethnic Motifs Printed Regular Kurta with Palazzos","Kurta, Palazzos",4099,"Rust","MABISH by Sonal Jain","Smart Home Devices","23918.91",186,"3.9","Amazon","ABC Retailers"
406,"A-406","F_406","M-406","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Yuris Women Maroon & Beige Ethnic Motifs Print Kurta with Palazzos & Dupatta","Kurta, Palazzos, Dupatta",3999,"Maroon","Yuris","Headphones","49246.87",204,"4.2","Sony","Health Gear"
407,"A-407","F_407","M-407","F","Chicago","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Grey & White Pure Cotton Kurta with Palazzos","Kurta, Palazzos",1599,"Grey","Anouk","Wearable Technology","56759.55",278,"3","Fitbit","Sports Zone"
408,"A-408","F_408","M-408","M","New York","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"MIRAVAN Women White Ethnic Motifs Embroidered Chikankari Anarkali Kurta & Dupatta","Kurta, Dupatta",5999,"White","MIRAVAN","Cameras","86715.9",901,"4.4","Canon","Laptop Hub"
409,"A-409","F_409","M-409","M","New York","Nest-USA","1","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"anayna Women White & Blue Printed A-Line Kurta","Kurta",1699,"White","anayna","Televisions","56667.35",69,"4.5","Samsung","Camera Store"
410,"A-410","F_410","M-410","M","New York","Nest-USA","3","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Bhama Couture Women Red Solid Kurta with Palazzos","Kurta, Palazzos",3599,"Red","Bhama Couture","Headphones","132204.04",313,"3.8","Sony","TV World"
411,"A-411","F_411","M-411","M","New York","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Aasiya Women Yellow Floral Printed Regular Kurta with Sharara","Kurta, Sharara",2499,"Yellow","Aasiya","Wearable Technology","55416.21",417,"4.4","Fitbit","Laptop Hub"
412,"A-412","F_412","M-412","F","Washington DC","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"ZOLA Women Cotton Hand Floral Chikankari Embroidered Straight Kurta","Kurta",3415,"White","ZOLA","Mobile Phones","141243.57",847,"4.8","Samsung","Laptop Hub"
413,"A-413","F_413","M-413","F","Washington DC","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"SWAGG INDIA Women Green Ethnic Motifs Embroidered Chikankari Georgette Kurta","Kurta",3499,"Green","SWAGG INDIA","Televisions","52332.06",257,"3.2","Samsung","Laptop Hub"
414,"A-414","F_414","M-414","F","Washington DC","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Black & Coffee Brown Straight Pure Cotton Kurta with Palazzos","Kurta, Palazzos",1599,"Black","Anouk","Wearable Technology","33908.78",484,"3.5","Fitbit","Audio World"
415,"A-415","F_415","M-415","F","Washington DC","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"KALINI Women Red Rayon Printed A-line Kurta","Kurta",2299,"Red","KALINI","Mobile Phones","148341.39",139,"3.1","Samsung","Audio World"
416,"A-416","F_416","M-416","F","Washington DC","Nest-USA","1","Used",3000,"ELEC10",NULL,NULL,NULL,NULL,"mokshi Women Green & Maroon Foil Print Front Slit Kurta with Palazzos","Kurta, Palazzos",2499,"Green","mokshi","Televisions","21304.11",136,"4.8","Samsung","XYZ Electronics"
417,"A-417","F_417","M-417","F","Washington DC","Nest-USA","2","Clicked",3000,"ELEC10",NULL,NULL,NULL,NULL,"Libas Women Sea Green Ethnic Motifs Print V-Neck Flared Sleeves Laces Pure Cotton Kurta","Kurta",1399,"Sea Green","Libas","Headphones","97757.07",864,"3.9","Sony","Gadget Shop"
418,"A-418","F_418","M-418","M","Chicago","Nest-USA","1","Not Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Taavi Women Blue & White Printed Indigo Kurta With Pocket Detail","Kurta",2599,"Blue","Taavi","Footwear","121586.98",721,"4.2","Nike","TV World"
419,"A-419","F_419","M-419","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"anayna Women Purple Printed High Slit Kurta with Palazzos","Kurta, Palazzos",3298,"Purple","anayna","Footwear","37036.61",591,"3.8","Nike","Laptop Hub"
420,"A-420","F_420","M-420","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Indo Era Classy Off White And Yellow Printed Kurta Set","Kurta Set",6999,"Off White","Indo Era","Cameras","88869.53",613,"3.6","Canon","ABC Retailers"
421,"A-421","F_421","M-421","M","Chicago","Nest-USA","1","Not Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Grey Printed Pure Cotton Kurta with Trousers","Kurta, Trousers",1699,"Grey","Anouk","Cameras","48732.48",854,"4.7","Canon","Laptop Hub"
422,"A-422","F_422","M-422","M","Chicago","Nest-USA","1","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"AMIRAS INDIAN ETHNIC WEAR Women Turquoise Blue Floral Yoke Design Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",3999,"Turquoise Blue","AMIRAS INDIAN ETHNIC WEAR","Wearable Technology","125358.67",978,"4.7","Fitbit","Audio World"
423,"A-423","F_423","M-423","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Ishin Women Peach-Coloured & Beige Floral Foil Print Zari Anarkali Kurta Sharara & Dupatta","Kurta, Sharara, Dupatta",9999,"Peach","Ishin","Cameras","48860.03",124,"4.6","Canon","XYZ Electronics"
424,"A-424","F_424","M-424","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Pink & Off White Striped A-Line Kurta","Kurta",2299,"Pink","Anouk","Wearable Technology","3194.89",958,"4.7","Fitbit","Audio World"
425,"A-425","F_425","M-425","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"W Women Pink & Teal Blue Floral Printed Keyhole Neck Kurta","Kurta",1799,"Pink","W","Wearable Technology","132109.04",629,"4.6","Fitbit","Gadget Shop"
426,"A-426","F_426","M-426","M","Chicago","Nest-USA","2","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anubhutee Tie-Neck Ethnic Foil Print Kurta Set","Kurta Set",2989,"Red","Anubhutee","Smart Home Devices","108557.07",778,"3","Amazon","Camera Store"
427,"A-427","F_427","M-427","M","Chicago","Nest-USA","2","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Inddus Women Red Ethnic Motifs Embroidered Regular Sequinned Kurta with Sharara & With Dupatta","Kurta, Sharara, Dupatta",7499,"Red","Inddus","Headphones","108736.75",474,"3.8","Sony","Sports Zone"
428,"A-428","F_428","M-428","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Sangria Women Wine-Coloured & Golden Khari Printed Kurta with Palazzos","Kurta, Palazzos",4099,"Burgundy","Sangria","Footwear","31614.18",677,"3.7","Nike","TV World"
429,"A-429","F_429","M-429","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Yuris Women Purple & Off-White Printed Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",3999,"Purple","Yuris","Mobile Phones","144142.34",906,"4.4","Apple","ABC Retailers"
430,"A-430","F_430","M-430","M","Chicago","Nest-USA","1","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Libas Women Blue & Rose Pink Floral Print V-Neck Pure Cotton Straight Kurta","Kurta",1299,"Blue","Libas","Footwear","56891.16",341,"4.9","Nike","ABC Retailers"
431,"A-431","F_431","M-431","M","Chicago","Nest-USA","2","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Sangria Women Off-White Embroidered Straight Kurta","Kurta",1699,"Off White","Sangria","Footwear","68317.93",900,"4.5","Nike","Health Gear"
432,"A-432","F_432","M-432","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Biba Women Blue Ethnic Motifs Printed Pure Cotton Kurta with Trousers & Dupatta","Kurta, Trousers, Dupatta",3599,"Blue","Biba","Wearable Technology","38431.67",577,"4","Fitbit","XYZ Electronics"
433,"A-433","F_433","M-433","M","Chicago","Nest-USA","2","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Red & Navy Blue Striped Mandarin-Collar Straight Kurta","Kurta",1399,"Red","Anouk","Footwear","145468.99",255,"3.9","Adidas","Sports Zone"
434,"A-434","F_434","M-434","M","Chicago","Nest-USA","1","Not Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"KALINI Women Green Anarkali Kurta With Digital Print Dupatta","Anarkali Kurta, Digital Print Dupatta",3196,"Green","KALINI","Cameras","56028.25",791,"4.6","Canon","Health Gear"
435,"A-435","F_435","M-435","M","Chicago","Nest-USA","1","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Janasya Women Navy Blue Quirky Embellished Crepe Anarkali Kurta","Kurta, Anarkali Kurta",1599,"Navy Blue","Janasya","Mobile Phones","131162.22",953,"4","Apple","Laptop Hub"
436,"A-436","F_436","M-436","M","Chicago","Nest-USA","3","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Mint Green & White Printed Pure Cotton Kurta Set","Kurta Set",1699,"Green","Anouk","Smart Home Devices","2359.16",801,"3.4","Amazon","Camera Store"
437,"A-437","F_437","M-437","M","Chicago","Nest-USA","5","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Indo Era Women Purple & Silver-Toned Ethnic Motifs Yoke Design Kurta","Kurta",2699,"Purple","Indo Era","Headphones","1643.21",724,"3","Sony","Sports Zone"
438,"A-438","F_438","M-438","M","Chicago","Nest-USA","1","Not Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Green Ethnic Motifs Printed Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",3299,"Green","Anouk","Footwear","36824.14",388,"4.4","Nike","Health Gear"
439,"A-439","F_439","M-439","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Biba Women Red Ethnic Printed Anarkali Kurta with Churidar & Dupatta","Kurta, Churidar, Dupatta",5995,"Red","Biba","Laptops","47166.83",601,"3.6","Dell","Gadget Shop"
440,"A-440","F_440","M-440","M","Chicago","Nest-USA","1","Not Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Black Solid Regular Pure Cotton Kurta with Trousers","Kurta, Trousers",1799,"Black","Anouk","Laptops","91374.08",614,"3.3","Dell","Sports Zone"
441,"A-441","F_441","M-441","M","Chicago","Nest-USA","1","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"KALINI Women Orange Printed Pure Cotton Kurta with Trouser & With Dupatta","Kurta, Trouser, Dupatta",3000,"Orange","KALINI","Televisions","71100.68",434,"3.1","Samsung","ABC Retailers"
442,"A-442","F_442","M-442","M","Chicago","Nest-USA","1","Used",1000,"ELEC10",NULL,NULL,NULL,NULL,"Meeranshi Women Red & Pink Gotta Patti Kurta with Trousers & Dupatta","Kurta, Trousers, Dupatta",4499,"Red","Meeranshi","Cameras","122010.94",239,"5","Canon","Sports Zone"
443,"A-443","F_443","M-443","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Anouk Women Black Solid Kurta with Trousers","Kurta, Trousers",3399,"Black","Anouk","Footwear","133749.11",606,"5","Nike","Gadget Shop"
444,"A-444","F_444","M-444","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"Indo Era Women Beige Floral Embroidered Regular Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",6999,"Beige","Indo Era","Smart Home Devices","40312.22",807,"4.4","Amazon","Laptop Hub"
445,"A-445","F_445","M-445","M","Chicago","Nest-USA","1","Clicked",1000,"ELEC10",NULL,NULL,NULL,NULL,"GULMOHAR JAIPUR Blue Ethnic Motifs Printed Pure Cotton Kurta with Trousers & With Dupatta","Kurta, Trousers, Dupatta",2499,"Blue","GULMOHAR JAIPUR","Cameras","142125.04",654,"4.7","Canon","Sports Zone"
